"","ProDiabetes","AntiDiabetes"
"1735","MAFB","PBLD"
"1736","JUNB","PBLD"
"1737","EREG","PBLD"
"1738","LSM12","PBLD"
"1739","POTEKP","PBLD"
"1740","SOCS3","PBLD"
"1741","SOCS1","PBLD"
"1742","ACTR2","PBLD"
"1743","CDC37","PBLD"
"1744","ELMO1","PBLD"
"1745","TESK2","PBLD"
"1746","HNRNPA3","PBLD"
"1747","GSN","PBLD"
"1748","FPR2","PBLD"
"1749","RAB8A","PBLD"
"1750","PPIF","PBLD"
"1751","STX11","PBLD"
"1752","NSD1","PBLD"
"1753","HNRNPK","PBLD"
"1754","CTSD","PBLD"
"1755","PABPC4","PBLD"
"1756","P4HB","PBLD"
"1757","COPS7B","PBLD"
"1758","C19orf60","PBLD"
"1759","PRCC","PBLD"
"1760","RRP12","PBLD"
"1761","PDIA4","RPL19"
"1762","CHFR","RPL19"
"1763","CDK9","RPL19"
"1764","AAMP","RPL19"
"1765","RPN1","RPL19"
"1766","WDR18","RPL19"
"1767","DDX3X","RPL19"
"1768","BLK","RPL19"
"1769","FZR1","RPL19"
"1770","SAFB","RPL19"
"1771","CXCR4","RPL19"
"1772","NDUFV1","RPL19"
"1773","ODF2","RPL19"
"1774","UQCRC1","RPL19"
"1775","PDIA3","RPL19"
"1776","GPI","RPL19"
"1777","TPD52L2","RPL19"
"1778","THOC6","RPL19"
"1779","HSPA9","RPL19"
"1780","HSPA5","RPL19"
"1781","GPAA1","RPL19"
"1782","SAFB2","RPL19"
"1783","HNRNPA1","RPL19"
"1784","ZFP36L1","RPL19"
"1785","GBAP1","RPL19"
"1786","RBM3","RPL19"
"1787","CCDC22","RPL19"
"1788","PTX3","RPL19"
"1789","RTN3","RPL19"
"1790","KDELR2","RPL19"
"1791","COPG","RPL19"
"1792","HERPUD1","RPL19"
"1793","GLUD1","RPL19"
"1794","DDIT4","RPL19"
"1795","ARF6","RPL19"
"1796","HNRNPU","RPL19"
"1797","TSPAN14","RPL19"
"1798","HMGB2","RPL19"
"1799","SART1","RPL19"
"1800","CDT1","RPL19"
"1801","MAPRE1","RPL19"
"1802","YWHAZ","RPL19"
"1803","PPP4C","RPL19"
"1804","HYOU1","RPL19"
"1805","GLUL","RPL19"
"1806","RAB1B","RPL19"
"1807","ICAM3","RPL19"
"1808","CYBB","RPL19"
"1809","PRPF6","RPL19"
"1810","SRSF9","RPL19"
"1811","EHD4","RPL19"
"1812","PUF60","RPL19"
"1813","DUSP1","RPL19"
"1814","PHF21A","RPL19"
"1815","TSC22D3","RPL19"
"1816","ALDOA","RPL19"
"1817","HBEGF","RPL19"
"1818","PAK2","RPL19"
"1819","MARCKS","RPL19"
"1820","FCAR","RPL19"
"1821","AMDHD2","RPL19"
"1822","MRPL12","RPL19"
"1823","MAFB","RPL19"
"1824","JUNB","RPL19"
"1825","EREG","RPL19"
"1826","LSM12","RPL19"
"1827","POTEKP","RPL19"
"1828","SOCS3","RPL19"
"1829","SOCS1","RPL19"
"1830","ACTR2","RPL19"
"1831","CDC37","RPL19"
"1832","ELMO1","RPL19"
"1833","TESK2","RPL19"
"1834","HNRNPA3","RPL19"
"1835","GSN","RPL19"
"1836","FPR2","RPL19"
"1837","RAB8A","RPL19"
"1838","PPIF","RPL19"
"1839","STX11","RPL19"
"1840","NSD1","RPL19"
"1841","HNRNPK","RPL19"
"1842","CTSD","RPL19"
"1843","PABPC4","RPL19"
"1844","P4HB","RPL19"
"1845","COPS7B","RPL19"
"1846","C19orf60","RPL19"
"1847","PRCC","RPL19"
"1848","RRP12","RPL19"
"1849","PDIA4","PHF11"
"1850","CHFR","PHF11"
"1851","CDK9","PHF11"
"1852","AAMP","PHF11"
"1853","RPN1","PHF11"
"1854","WDR18","PHF11"
"1855","DDX3X","PHF11"
"1856","BLK","PHF11"
"1857","FZR1","PHF11"
"1858","SAFB","PHF11"
"1859","CXCR4","PHF11"
"1860","NDUFV1","PHF11"
"1861","ODF2","PHF11"
"1862","UQCRC1","PHF11"
"1863","PDIA3","PHF11"
"1864","GPI","PHF11"
"1865","TPD52L2","PHF11"
"1866","THOC6","PHF11"
"1867","HSPA9","PHF11"
"1868","HSPA5","PHF11"
"1869","GPAA1","PHF11"
"1870","SAFB2","PHF11"
"1871","HNRNPA1","PHF11"
"1872","ZFP36L1","PHF11"
"1873","GBAP1","PHF11"
"1874","RBM3","PHF11"
"1875","CCDC22","PHF11"
"1876","PTX3","PHF11"
"1877","RTN3","PHF11"
"1878","KDELR2","PHF11"
"1879","COPG","PHF11"
"1880","HERPUD1","PHF11"
"1881","GLUD1","PHF11"
"1882","DDIT4","PHF11"
"1883","ARF6","PHF11"
"1884","HNRNPU","PHF11"
"1885","TSPAN14","PHF11"
"1886","HMGB2","PHF11"
"1887","SART1","PHF11"
"1888","CDT1","PHF11"
"1889","MAPRE1","PHF11"
"1890","YWHAZ","PHF11"
"1891","PPP4C","PHF11"
"1892","HYOU1","PHF11"
"1893","GLUL","PHF11"
"1894","RAB1B","PHF11"
"1895","ICAM3","PHF11"
"1896","CYBB","PHF11"
"1897","PRPF6","PHF11"
"1898","SRSF9","PHF11"
"1899","EHD4","PHF11"
"1900","PUF60","PHF11"
"1901","DUSP1","PHF11"
"1902","PHF21A","PHF11"
"1903","TSC22D3","PHF11"
"1904","ALDOA","PHF11"
"1905","HBEGF","PHF11"
"1906","PAK2","PHF11"
"1907","MARCKS","PHF11"
"1908","FCAR","PHF11"
"1909","AMDHD2","PHF11"
"1910","MRPL12","PHF11"
"1911","MAFB","PHF11"
"1912","JUNB","PHF11"
"1913","EREG","PHF11"
"1914","LSM12","PHF11"
"1915","POTEKP","PHF11"
"1916","SOCS3","PHF11"
"1917","SOCS1","PHF11"
"1918","ACTR2","PHF11"
"1919","CDC37","PHF11"
"1920","ELMO1","PHF11"
"1921","TESK2","PHF11"
"1922","HNRNPA3","PHF11"
"1923","GSN","PHF11"
"1924","FPR2","PHF11"
"1925","RAB8A","PHF11"
"1926","PPIF","PHF11"
"1927","STX11","PHF11"
"1928","NSD1","PHF11"
"1929","HNRNPK","PHF11"
"1930","CTSD","PHF11"
"1931","PABPC4","PHF11"
"1932","P4HB","PHF11"
"1933","COPS7B","PHF11"
"1934","C19orf60","PHF11"
"1935","PRCC","PHF11"
"1936","RRP12","PHF11"
"1937","PDIA4","RPS14P3"
"1938","CHFR","RPS14P3"
"1939","CDK9","RPS14P3"
"1940","AAMP","RPS14P3"
"1941","RPN1","RPS14P3"
"1942","WDR18","RPS14P3"
"1943","DDX3X","RPS14P3"
"1944","BLK","RPS14P3"
"1945","FZR1","RPS14P3"
"1946","SAFB","RPS14P3"
"1947","CXCR4","RPS14P3"
"1948","NDUFV1","RPS14P3"
"1949","ODF2","RPS14P3"
"1950","UQCRC1","RPS14P3"
"1951","PDIA3","RPS14P3"
"1952","GPI","RPS14P3"
"1953","TPD52L2","RPS14P3"
"1954","THOC6","RPS14P3"
"1955","HSPA9","RPS14P3"
"1956","HSPA5","RPS14P3"
"1957","GPAA1","RPS14P3"
"1958","SAFB2","RPS14P3"
"1959","HNRNPA1","RPS14P3"
"1960","ZFP36L1","RPS14P3"
"1961","GBAP1","RPS14P3"
"1962","RBM3","RPS14P3"
"1963","CCDC22","RPS14P3"
"1964","PTX3","RPS14P3"
"1965","RTN3","RPS14P3"
"1966","KDELR2","RPS14P3"
"1967","COPG","RPS14P3"
"1968","HERPUD1","RPS14P3"
"1969","GLUD1","RPS14P3"
"1970","DDIT4","RPS14P3"
"1971","ARF6","RPS14P3"
"1972","HNRNPU","RPS14P3"
"1973","TSPAN14","RPS14P3"
"1974","HMGB2","RPS14P3"
"1975","SART1","RPS14P3"
"1976","CDT1","RPS14P3"
"1977","MAPRE1","RPS14P3"
"1978","YWHAZ","RPS14P3"
"1979","PPP4C","RPS14P3"
"1980","HYOU1","RPS14P3"
"1981","GLUL","RPS14P3"
"1982","RAB1B","RPS14P3"
"1983","ICAM3","RPS14P3"
"1984","CYBB","RPS14P3"
"1985","PRPF6","RPS14P3"
"1986","SRSF9","RPS14P3"
"1987","EHD4","RPS14P3"
"1988","PUF60","RPS14P3"
"1989","DUSP1","RPS14P3"
"1990","PHF21A","RPS14P3"
"1991","TSC22D3","RPS14P3"
"1992","ALDOA","RPS14P3"
"1993","HBEGF","RPS14P3"
"1994","PAK2","RPS14P3"
"1995","MARCKS","RPS14P3"
"1996","FCAR","RPS14P3"
"1997","AMDHD2","RPS14P3"
"1998","MRPL12","RPS14P3"
"1999","MAFB","RPS14P3"
"2000","JUNB","RPS14P3"
"2001","EREG","RPS14P3"
"2002","LSM12","RPS14P3"
"2003","POTEKP","RPS14P3"
"2004","SOCS3","RPS14P3"
"2005","SOCS1","RPS14P3"
"2006","ACTR2","RPS14P3"
"2007","CDC37","RPS14P3"
"2008","ELMO1","RPS14P3"
"2009","TESK2","RPS14P3"
"2010","HNRNPA3","RPS14P3"
"2011","GSN","RPS14P3"
"2012","FPR2","RPS14P3"
"2013","RAB8A","RPS14P3"
"2014","PPIF","RPS14P3"
"2015","STX11","RPS14P3"
"2016","NSD1","RPS14P3"
"2017","HNRNPK","RPS14P3"
"2018","CTSD","RPS14P3"
"2019","PABPC4","RPS14P3"
"2020","P4HB","RPS14P3"
"2021","COPS7B","RPS14P3"
"2022","C19orf60","RPS14P3"
"2023","PRCC","RPS14P3"
"2024","RRP12","RPS14P3"
"2025","PDIA4","COMMD3"
"2026","CHFR","COMMD3"
"2027","CDK9","COMMD3"
"2028","AAMP","COMMD3"
"2029","RPN1","COMMD3"
"2030","WDR18","COMMD3"
"2031","DDX3X","COMMD3"
"2032","BLK","COMMD3"
"2033","FZR1","COMMD3"
"2034","SAFB","COMMD3"
"2035","CXCR4","COMMD3"
"2036","NDUFV1","COMMD3"
"2037","ODF2","COMMD3"
"2038","UQCRC1","COMMD3"
"2039","PDIA3","COMMD3"
"2040","GPI","COMMD3"
"2041","TPD52L2","COMMD3"
"2042","THOC6","COMMD3"
"2043","HSPA9","COMMD3"
"2044","HSPA5","COMMD3"
"2045","GPAA1","COMMD3"
"2046","SAFB2","COMMD3"
"2047","HNRNPA1","COMMD3"
"2048","ZFP36L1","COMMD3"
"2049","GBAP1","COMMD3"
"2050","RBM3","COMMD3"
"2051","CCDC22","COMMD3"
"2052","PTX3","COMMD3"
"2053","RTN3","COMMD3"
"2054","KDELR2","COMMD3"
"2055","COPG","COMMD3"
"2056","HERPUD1","COMMD3"
"2057","GLUD1","COMMD3"
"2058","DDIT4","COMMD3"
"2059","ARF6","COMMD3"
"2060","HNRNPU","COMMD3"
"2061","TSPAN14","COMMD3"
"2062","HMGB2","COMMD3"
"2063","SART1","COMMD3"
"2064","CDT1","COMMD3"
"2065","MAPRE1","COMMD3"
"2066","YWHAZ","COMMD3"
"2067","PPP4C","COMMD3"
"2068","HYOU1","COMMD3"
"2069","GLUL","COMMD3"
"2070","RAB1B","COMMD3"
"2071","ICAM3","COMMD3"
"2072","CYBB","COMMD3"
"2073","PRPF6","COMMD3"
"2074","SRSF9","COMMD3"
"2075","EHD4","COMMD3"
"2076","PUF60","COMMD3"
"2077","DUSP1","COMMD3"
"2078","PHF21A","COMMD3"
"2079","TSC22D3","COMMD3"
"2080","ALDOA","COMMD3"
"2081","HBEGF","COMMD3"
"2082","PAK2","COMMD3"
"2083","MARCKS","COMMD3"
"2084","FCAR","COMMD3"
"2085","AMDHD2","COMMD3"
"2086","MRPL12","COMMD3"
"2087","MAFB","COMMD3"
"2088","JUNB","COMMD3"
"2089","EREG","COMMD3"
"2090","LSM12","COMMD3"
"2091","POTEKP","COMMD3"
"2092","SOCS3","COMMD3"
"2093","SOCS1","COMMD3"
"2094","ACTR2","COMMD3"
"2095","CDC37","COMMD3"
"2096","ELMO1","COMMD3"
"2097","TESK2","COMMD3"
"2098","HNRNPA3","COMMD3"
"2099","GSN","COMMD3"
"2100","FPR2","COMMD3"
"2101","RAB8A","COMMD3"
"2102","PPIF","COMMD3"
"2103","STX11","COMMD3"
"2104","NSD1","COMMD3"
"2105","HNRNPK","COMMD3"
"2106","CTSD","COMMD3"
"2107","PABPC4","COMMD3"
"2108","P4HB","COMMD3"
"2109","COPS7B","COMMD3"
"2110","C19orf60","COMMD3"
"2111","PRCC","COMMD3"
"2112","RRP12","COMMD3"
"2113","PDIA4","DNAJC28"
"2114","CHFR","DNAJC28"
"2115","CDK9","DNAJC28"
"2116","AAMP","DNAJC28"
"2117","RPN1","DNAJC28"
"2118","WDR18","DNAJC28"
"2119","DDX3X","DNAJC28"
"2120","BLK","DNAJC28"
"2121","FZR1","DNAJC28"
"2122","SAFB","DNAJC28"
"2123","CXCR4","DNAJC28"
"2124","NDUFV1","DNAJC28"
"2125","ODF2","DNAJC28"
"2126","UQCRC1","DNAJC28"
"2127","PDIA3","DNAJC28"
"2128","GPI","DNAJC28"
"2129","TPD52L2","DNAJC28"
"2130","THOC6","DNAJC28"
"2131","HSPA9","DNAJC28"
"2132","HSPA5","DNAJC28"
"2133","GPAA1","DNAJC28"
"2134","SAFB2","DNAJC28"
"2135","HNRNPA1","DNAJC28"
"2136","ZFP36L1","DNAJC28"
"2137","GBAP1","DNAJC28"
"2138","RBM3","DNAJC28"
"2139","CCDC22","DNAJC28"
"2140","PTX3","DNAJC28"
"2141","RTN3","DNAJC28"
"2142","KDELR2","DNAJC28"
"2143","COPG","DNAJC28"
"2144","HERPUD1","DNAJC28"
"2145","GLUD1","DNAJC28"
"2146","DDIT4","DNAJC28"
"2147","ARF6","DNAJC28"
"2148","HNRNPU","DNAJC28"
"2149","TSPAN14","DNAJC28"
"2150","HMGB2","DNAJC28"
"2151","SART1","DNAJC28"
"2152","CDT1","DNAJC28"
"2153","MAPRE1","DNAJC28"
"2154","YWHAZ","DNAJC28"
"2155","PPP4C","DNAJC28"
"2156","HYOU1","DNAJC28"
"2157","GLUL","DNAJC28"
"2158","RAB1B","DNAJC28"
"2159","ICAM3","DNAJC28"
"2160","CYBB","DNAJC28"
"2161","PRPF6","DNAJC28"
"2162","SRSF9","DNAJC28"
"2163","EHD4","DNAJC28"
"2164","PUF60","DNAJC28"
"2165","DUSP1","DNAJC28"
"2166","PHF21A","DNAJC28"
"2167","TSC22D3","DNAJC28"
"2168","ALDOA","DNAJC28"
"2169","HBEGF","DNAJC28"
"2170","PAK2","DNAJC28"
"2171","MARCKS","DNAJC28"
"2172","FCAR","DNAJC28"
"2173","AMDHD2","DNAJC28"
"2174","MRPL12","DNAJC28"
"2175","MAFB","DNAJC28"
"2176","JUNB","DNAJC28"
"2177","EREG","DNAJC28"
"2178","LSM12","DNAJC28"
"2179","POTEKP","DNAJC28"
"2180","SOCS3","DNAJC28"
"2181","SOCS1","DNAJC28"
"2182","ACTR2","DNAJC28"
"2183","CDC37","DNAJC28"
"2184","ELMO1","DNAJC28"
"2185","TESK2","DNAJC28"
"2186","HNRNPA3","DNAJC28"
"2187","GSN","DNAJC28"
"2188","FPR2","DNAJC28"
"2189","RAB8A","DNAJC28"
"2190","PPIF","DNAJC28"
"2191","STX11","DNAJC28"
"2192","NSD1","DNAJC28"
"2193","HNRNPK","DNAJC28"
"2194","CTSD","DNAJC28"
"2195","PABPC4","DNAJC28"
"2196","P4HB","DNAJC28"
"2197","COPS7B","DNAJC28"
"2198","C19orf60","DNAJC28"
"2199","PRCC","DNAJC28"
"2200","RRP12","DNAJC28"
"2201","PDIA4","BBC3"
"2202","CHFR","BBC3"
"2203","CDK9","BBC3"
"2204","AAMP","BBC3"
"2205","RPN1","BBC3"
"2206","WDR18","BBC3"
"2207","DDX3X","BBC3"
"2208","BLK","BBC3"
"2209","FZR1","BBC3"
"2210","SAFB","BBC3"
"2211","CXCR4","BBC3"
"2212","NDUFV1","BBC3"
"2213","ODF2","BBC3"
"2214","UQCRC1","BBC3"
"2215","PDIA3","BBC3"
"2216","GPI","BBC3"
"2217","TPD52L2","BBC3"
"2218","THOC6","BBC3"
"2219","HSPA9","BBC3"
"2220","HSPA5","BBC3"
"2221","GPAA1","BBC3"
"2222","SAFB2","BBC3"
"2223","HNRNPA1","BBC3"
"2224","ZFP36L1","BBC3"
"2225","GBAP1","BBC3"
"2226","RBM3","BBC3"
"2227","CCDC22","BBC3"
"2228","PTX3","BBC3"
"2229","RTN3","BBC3"
"2230","KDELR2","BBC3"
"2231","COPG","BBC3"
"2232","HERPUD1","BBC3"
"2233","GLUD1","BBC3"
"2234","DDIT4","BBC3"
"2235","ARF6","BBC3"
"2236","HNRNPU","BBC3"
"2237","TSPAN14","BBC3"
"2238","HMGB2","BBC3"
"2239","SART1","BBC3"
"2240","CDT1","BBC3"
"2241","MAPRE1","BBC3"
"2242","YWHAZ","BBC3"
"2243","PPP4C","BBC3"
"2244","HYOU1","BBC3"
"2245","GLUL","BBC3"
"2246","RAB1B","BBC3"
"2247","ICAM3","BBC3"
"2248","CYBB","BBC3"
"2249","PRPF6","BBC3"
"2250","SRSF9","BBC3"
"2251","EHD4","BBC3"
"2252","PUF60","BBC3"
"2253","DUSP1","BBC3"
"2254","PHF21A","BBC3"
"2255","TSC22D3","BBC3"
"2256","ALDOA","BBC3"
"2257","HBEGF","BBC3"
"2258","PAK2","BBC3"
"2259","MARCKS","BBC3"
"2260","FCAR","BBC3"
"2261","AMDHD2","BBC3"
"2262","MRPL12","BBC3"
"2263","MAFB","BBC3"
"2264","JUNB","BBC3"
"2265","EREG","BBC3"
"2266","LSM12","BBC3"
"2267","POTEKP","BBC3"
"2268","SOCS3","BBC3"
"2269","SOCS1","BBC3"
"2270","ACTR2","BBC3"
"2271","CDC37","BBC3"
"2272","ELMO1","BBC3"
"2273","TESK2","BBC3"
"2274","HNRNPA3","BBC3"
"2275","GSN","BBC3"
"2276","FPR2","BBC3"
"2277","RAB8A","BBC3"
"2278","PPIF","BBC3"
"2279","STX11","BBC3"
"2280","NSD1","BBC3"
"2281","HNRNPK","BBC3"
"2282","CTSD","BBC3"
"2283","PABPC4","BBC3"
"2284","P4HB","BBC3"
"2285","COPS7B","BBC3"
"2286","C19orf60","BBC3"
"2287","PRCC","BBC3"
"2288","RRP12","BBC3"
"2289","PDIA4","RGS5"
"2290","CHFR","RGS5"
"2291","CDK9","RGS5"
"2292","AAMP","RGS5"
"2293","RPN1","RGS5"
"2294","WDR18","RGS5"
"2295","DDX3X","RGS5"
"2296","BLK","RGS5"
"2297","FZR1","RGS5"
"2298","SAFB","RGS5"
"2299","CXCR4","RGS5"
"2300","NDUFV1","RGS5"
"2301","ODF2","RGS5"
"2302","UQCRC1","RGS5"
"2303","PDIA3","RGS5"
"2304","GPI","RGS5"
"2305","TPD52L2","RGS5"
"2306","THOC6","RGS5"
"2307","HSPA9","RGS5"
"2308","HSPA5","RGS5"
"2309","GPAA1","RGS5"
"2310","SAFB2","RGS5"
"2311","HNRNPA1","RGS5"
"2312","ZFP36L1","RGS5"
"2313","GBAP1","RGS5"
"2314","RBM3","RGS5"
"2315","CCDC22","RGS5"
"2316","PTX3","RGS5"
"2317","RTN3","RGS5"
"2318","KDELR2","RGS5"
"2319","COPG","RGS5"
"2320","HERPUD1","RGS5"
"2321","GLUD1","RGS5"
"2322","DDIT4","RGS5"
"2323","ARF6","RGS5"
"2324","HNRNPU","RGS5"
"2325","TSPAN14","RGS5"
"2326","HMGB2","RGS5"
"2327","SART1","RGS5"
"2328","CDT1","RGS5"
"2329","MAPRE1","RGS5"
"2330","YWHAZ","RGS5"
"2331","PPP4C","RGS5"
"2332","HYOU1","RGS5"
"2333","GLUL","RGS5"
"2334","RAB1B","RGS5"
"2335","ICAM3","RGS5"
"2336","CYBB","RGS5"
"2337","PRPF6","RGS5"
"2338","SRSF9","RGS5"
"2339","EHD4","RGS5"
"2340","PUF60","RGS5"
"2341","DUSP1","RGS5"
"2342","PHF21A","RGS5"
"2343","TSC22D3","RGS5"
"2344","ALDOA","RGS5"
"2345","HBEGF","RGS5"
"2346","PAK2","RGS5"
"2347","MARCKS","RGS5"
"2348","FCAR","RGS5"
"2349","AMDHD2","RGS5"
"2350","MRPL12","RGS5"
"2351","MAFB","RGS5"
"2352","JUNB","RGS5"
"2353","EREG","RGS5"
"2354","LSM12","RGS5"
"2355","POTEKP","RGS5"
"2356","SOCS3","RGS5"
"2357","SOCS1","RGS5"
"2358","ACTR2","RGS5"
"2359","CDC37","RGS5"
"2360","ELMO1","RGS5"
"2361","TESK2","RGS5"
"2362","HNRNPA3","RGS5"
"2363","GSN","RGS5"
"2364","FPR2","RGS5"
"2365","RAB8A","RGS5"
"2366","PPIF","RGS5"
"2367","STX11","RGS5"
"2368","NSD1","RGS5"
"2369","HNRNPK","RGS5"
"2370","CTSD","RGS5"
"2371","PABPC4","RGS5"
"2372","P4HB","RGS5"
"2373","COPS7B","RGS5"
"2374","C19orf60","RGS5"
"2375","PRCC","RGS5"
"2376","RRP12","RGS5"
"2377","PDIA4","TIMM8A"
"2378","CHFR","TIMM8A"
"2379","CDK9","TIMM8A"
"2380","AAMP","TIMM8A"
"2381","RPN1","TIMM8A"
"2382","WDR18","TIMM8A"
"2383","DDX3X","TIMM8A"
"2384","BLK","TIMM8A"
"2385","FZR1","TIMM8A"
"2386","SAFB","TIMM8A"
"2387","CXCR4","TIMM8A"
"2388","NDUFV1","TIMM8A"
"2389","ODF2","TIMM8A"
"2390","UQCRC1","TIMM8A"
"2391","PDIA3","TIMM8A"
"2392","GPI","TIMM8A"
"2393","TPD52L2","TIMM8A"
"2394","THOC6","TIMM8A"
"2395","HSPA9","TIMM8A"
"2396","HSPA5","TIMM8A"
"2397","GPAA1","TIMM8A"
"2398","SAFB2","TIMM8A"
"2399","HNRNPA1","TIMM8A"
"2400","ZFP36L1","TIMM8A"
"2401","GBAP1","TIMM8A"
"2402","RBM3","TIMM8A"
"2403","CCDC22","TIMM8A"
"2404","PTX3","TIMM8A"
"2405","RTN3","TIMM8A"
"2406","KDELR2","TIMM8A"
"2407","COPG","TIMM8A"
"2408","HERPUD1","TIMM8A"
"2409","GLUD1","TIMM8A"
"2410","DDIT4","TIMM8A"
"2411","ARF6","TIMM8A"
"2412","HNRNPU","TIMM8A"
"2413","TSPAN14","TIMM8A"
"2414","HMGB2","TIMM8A"
"2415","SART1","TIMM8A"
"2416","CDT1","TIMM8A"
"2417","MAPRE1","TIMM8A"
"2418","YWHAZ","TIMM8A"
"2419","PPP4C","TIMM8A"
"2420","HYOU1","TIMM8A"
"2421","GLUL","TIMM8A"
"2422","RAB1B","TIMM8A"
"2423","ICAM3","TIMM8A"
"2424","CYBB","TIMM8A"
"2425","PRPF6","TIMM8A"
"2426","SRSF9","TIMM8A"
"2427","EHD4","TIMM8A"
"2428","PUF60","TIMM8A"
"2429","DUSP1","TIMM8A"
"2430","PHF21A","TIMM8A"
"2431","TSC22D3","TIMM8A"
"2432","ALDOA","TIMM8A"
"2433","HBEGF","TIMM8A"
"2434","PAK2","TIMM8A"
"2435","MARCKS","TIMM8A"
"2436","FCAR","TIMM8A"
"2437","AMDHD2","TIMM8A"
"2438","MRPL12","TIMM8A"
"2439","MAFB","TIMM8A"
"2440","JUNB","TIMM8A"
"2441","EREG","TIMM8A"
"2442","LSM12","TIMM8A"
"2443","POTEKP","TIMM8A"
"2444","SOCS3","TIMM8A"
"2445","SOCS1","TIMM8A"
"2446","ACTR2","TIMM8A"
"2447","CDC37","TIMM8A"
"2448","ELMO1","TIMM8A"
"2449","TESK2","TIMM8A"
"2450","HNRNPA3","TIMM8A"
"2451","GSN","TIMM8A"
"2452","FPR2","TIMM8A"
"2453","RAB8A","TIMM8A"
"2454","PPIF","TIMM8A"
"2455","STX11","TIMM8A"
"2456","NSD1","TIMM8A"
"2457","HNRNPK","TIMM8A"
"2458","CTSD","TIMM8A"
"2459","PABPC4","TIMM8A"
"2460","P4HB","TIMM8A"
"2461","COPS7B","TIMM8A"
"2462","C19orf60","TIMM8A"
"2463","PRCC","TIMM8A"
"2464","RRP12","TIMM8A"
"2465","PDIA4","FABP1"
"2466","CHFR","FABP1"
"2467","CDK9","FABP1"
"2468","AAMP","FABP1"
"2469","RPN1","FABP1"
"2470","WDR18","FABP1"
"2471","DDX3X","FABP1"
"2472","BLK","FABP1"
"2473","FZR1","FABP1"
"2474","SAFB","FABP1"
"2475","CXCR4","FABP1"
"2476","NDUFV1","FABP1"
"2477","ODF2","FABP1"
"2478","UQCRC1","FABP1"
"2479","PDIA3","FABP1"
"2480","GPI","FABP1"
"2481","TPD52L2","FABP1"
"2482","THOC6","FABP1"
"2483","HSPA9","FABP1"
"2484","HSPA5","FABP1"
"2485","GPAA1","FABP1"
"2486","SAFB2","FABP1"
"2487","HNRNPA1","FABP1"
"2488","ZFP36L1","FABP1"
"2489","GBAP1","FABP1"
"2490","RBM3","FABP1"
"2491","CCDC22","FABP1"
"2492","PTX3","FABP1"
"2493","RTN3","FABP1"
"2494","KDELR2","FABP1"
"2495","COPG","FABP1"
"2496","HERPUD1","FABP1"
"2497","GLUD1","FABP1"
"2498","DDIT4","FABP1"
"2499","ARF6","FABP1"
"2500","HNRNPU","FABP1"
"2501","TSPAN14","FABP1"
"2502","HMGB2","FABP1"
"2503","SART1","FABP1"
"2504","CDT1","FABP1"
"2505","MAPRE1","FABP1"
"2506","YWHAZ","FABP1"
"2507","PPP4C","FABP1"
"2508","HYOU1","FABP1"
"2509","GLUL","FABP1"
"2510","RAB1B","FABP1"
"2511","ICAM3","FABP1"
"2512","CYBB","FABP1"
"2513","PRPF6","FABP1"
"2514","SRSF9","FABP1"
"2515","EHD4","FABP1"
"2516","PUF60","FABP1"
"2517","DUSP1","FABP1"
"2518","PHF21A","FABP1"
"2519","TSC22D3","FABP1"
"2520","ALDOA","FABP1"
"2521","HBEGF","FABP1"
"2522","PAK2","FABP1"
"2523","MARCKS","FABP1"
"2524","FCAR","FABP1"
"2525","AMDHD2","FABP1"
"2526","MRPL12","FABP1"
"2527","MAFB","FABP1"
"2528","JUNB","FABP1"
"2529","EREG","FABP1"
"2530","LSM12","FABP1"
"2531","POTEKP","FABP1"
"2532","SOCS3","FABP1"
"2533","SOCS1","FABP1"
"2534","ACTR2","FABP1"
"2535","CDC37","FABP1"
"2536","ELMO1","FABP1"
"2537","TESK2","FABP1"
"2538","HNRNPA3","FABP1"
"2539","GSN","FABP1"
"2540","FPR2","FABP1"
"2541","RAB8A","FABP1"
"2542","PPIF","FABP1"
"2543","STX11","FABP1"
"2544","NSD1","FABP1"
"2545","HNRNPK","FABP1"
"2546","CTSD","FABP1"
"2547","PABPC4","FABP1"
"2548","P4HB","FABP1"
"2549","COPS7B","FABP1"
"2550","C19orf60","FABP1"
"2551","PRCC","FABP1"
"2552","RRP12","FABP1"
"2553","PDIA4","SEMA6A"
"2554","CHFR","SEMA6A"
"2555","CDK9","SEMA6A"
"2556","AAMP","SEMA6A"
"2557","RPN1","SEMA6A"
"2558","WDR18","SEMA6A"
"2559","DDX3X","SEMA6A"
"2560","BLK","SEMA6A"
"2561","FZR1","SEMA6A"
"2562","SAFB","SEMA6A"
"2563","CXCR4","SEMA6A"
"2564","NDUFV1","SEMA6A"
"2565","ODF2","SEMA6A"
"2566","UQCRC1","SEMA6A"
"2567","PDIA3","SEMA6A"
"2568","GPI","SEMA6A"
"2569","TPD52L2","SEMA6A"
"2570","THOC6","SEMA6A"
"2571","HSPA9","SEMA6A"
"2572","HSPA5","SEMA6A"
"2573","GPAA1","SEMA6A"
"2574","SAFB2","SEMA6A"
"2575","HNRNPA1","SEMA6A"
"2576","ZFP36L1","SEMA6A"
"2577","GBAP1","SEMA6A"
"2578","RBM3","SEMA6A"
"2579","CCDC22","SEMA6A"
"2580","PTX3","SEMA6A"
"2581","RTN3","SEMA6A"
"2582","KDELR2","SEMA6A"
"2583","COPG","SEMA6A"
